x0,y1,x2,y3,x4,y5,x6,y7,x8,y9,x10,y11,x12,y13,x14,y15,x16,y17,x18,y19,x20,y21,x22,y23,x24,y25,x26,y27,x28,y29,x30,y31,x32,y33,x34,y35,x36,y37,x38,y39,x40,y41,label
0.729688286781311,0.8858518600463867,0.7158924341201782,0.7480490803718567,0.6423637866973877,0.6297542452812195,0.5665106773376465,0.5759015083312988,0.5046271681785583,0.5562379956245422,0.6622021794319153,0.5926239490509033,0.5916144251823425,0.49528759717941284,0.5362807512283325,0.42698371410369873,0.49149423837661743,0.37271714210510254,0.6601091027259827,0.6892330646514893,0.48861247301101685,0.6361599564552307,0.43066954612731934,0.6280001401901245,0.4077005982398987,0.629150390625,0.6377555727958679,0.8022083044052124,0.44787853956222534,0.753390908241272,0.41809922456741333,0.7309603691101074,0.4285843074321747,0.7197688221931458,0.6065543293952942,0.9095335006713867,0.46015071868896484,0.8445409536361694,0.42922788858413696,0.8195040822029114,0.4314804971218109,0.8038231134414673,pointing
0.7327536344528198,0.9076442122459412,0.7103237509727478,0.7628339529037476,0.6136766076087952,0.6540800333023071,0.5118118524551392,0.6256942749023438,0.4313064217567444,0.6140477061271667,0.6785919666290283,0.6093120574951172,0.6288584470748901,0.5238393545150757,0.577692449092865,0.4496942162513733,0.5315085053443909,0.39706939458847046,0.6748558282852173,0.7201981544494629,0.48981499671936035,0.6623735427856445,0.442399263381958,0.6500868797302246,0.4343399703502655,0.6508206129074097,0.6455563306808472,0.8392213582992554,0.43595826625823975,0.7794760465621948,0.433638334274292,0.7683459520339966,0.4777439832687378,0.7766887545585632,0.605466365814209,0.9475325345993042,0.43938007950782776,0.8776684999465942,0.4358452558517456,0.8535522222518921,0.47322699427604675,0.8463138341903687,pointing
0.7282112836837769,0.9013712406158447,0.7006295919418335,0.7638124227523804,0.601132333278656,0.6637572646141052,0.49817654490470886,0.6416029930114746,0.41917479038238525,0.6320248246192932,0.6822928786277771,0.6079145669937134,0.6333186030387878,0.5363506078720093,0.5841066241264343,0.4600706100463867,0.5407006144523621,0.405545711517334,0.6819570064544678,0.7295973896980286,0.5029489994049072,0.663962185382843,0.43732523918151855,0.63957679271698,0.41107457876205444,0.6339086890220642,0.6536955237388611,0.8544197082519531,0.4403861463069916,0.7860187888145447,0.4315315783023834,0.7737703919410706,0.4762020707130432,0.7870219349861145,0.6101574897766113,0.9665254354476929,0.44167977571487427,0.8911709785461426,0.42898157238960266,0.8638893961906433,0.4638979732990265,0.8564823865890503,pointing
0.7228679656982422,0.9118408560752869,0.6906856894493103,0.7719448208808899,0.5903111696243286,0.6642730832099915,0.4863121211528778,0.6309133768081665,0.4040050208568573,0.5938239693641663,0.6887549161911011,0.6182258725166321,0.6363881230354309,0.5429806113243103,0.5840162038803101,0.46484923362731934,0.5374362468719482,0.4119422137737274,0.687426745891571,0.742196798324585,0.5026690363883972,0.6728478670120239,0.43919238448143005,0.642554759979248,0.4136207699775696,0.6401368975639343,0.6562139987945557,0.866801381111145,0.4398167133331299,0.7940862774848938,0.4341655671596527,0.768114447593689,0.4752965271472931,0.77474445104599,0.6076985001564026,0.9769972562789917,0.43583357334136963,0.8963031768798828,0.4232153296470642,0.8556620478630066,0.45341792702674866,0.8353213667869568,pointing
0.7193811535835266,0.9185512065887451,0.6863727569580078,0.7704077363014221,0.5962011218070984,0.6555826663970947,0.5007957816123962,0.6149869561195374,0.4243829548358917,0.585064172744751,0.6904489994049072,0.6261774301528931,0.6366866230964661,0.5569549798965454,0.586604654788971,0.47689157724380493,0.543725848197937,0.42478346824645996,0.6867769956588745,0.7542238831520081,0.48434537649154663,0.6806232929229736,0.42745786905288696,0.6491601467132568,0.4121301770210266,0.6507582664489746,0.6516575217247009,0.880744457244873,0.427129328250885,0.8014565110206604,0.42956316471099854,0.7676545977592468,0.4781622886657715,0.7711907029151917,0.600147008895874,0.9894394874572754,0.4212726354598999,0.9021623730659485,0.41242486238479614,0.8540711402893066,0.4468948543071747,0.8298355937004089,pointing
0.7224977612495422,0.9339665174484253,0.679473876953125,0.7827290892601013,0.5718236565589905,0.6684262752532959,0.4632643461227417,0.6275686621665955,0.3764401972293854,0.5843178033828735,0.6876262426376343,0.6303548216819763,0.6472399830818176,0.5651459693908691,0.595454752445221,0.4897918403148651,0.5513049364089966,0.4388878345489502,0.6864945888519287,0.7554628849029541,0.4873049557209015,0.684137225151062,0.41511285305023193,0.6603041887283325,0.38824862241744995,0.6592552065849304,0.6538733243942261,0.8815068006515503,0.4271480441093445,0.8088805079460144,0.4150477647781372,0.7867566347122192,0.4527929425239563,0.7925494313240051,0.6061990261077881,0.991070568561554,0.42237919569015503,0.9135749340057373,0.372132271528244,0.8610825538635254,0.3642204999923706,0.8308998346328735,pointing
0.7186695337295532,0.9433115720748901,0.673811674118042,0.793150782585144,0.5636369585990906,0.6774362325668335,0.45242899656295776,0.6371769905090332,0.36754849553108215,0.5867169499397278,0.6892111897468567,0.631963849067688,0.6489930152893066,0.5681338906288147,0.597154974937439,0.49194133281707764,0.5539880990982056,0.4406898021697998,0.6884925365447998,0.7585410475730896,0.48343735933303833,0.6809772253036499,0.41282373666763306,0.6631211638450623,0.39135122299194336,0.6705453395843506,0.6559220552444458,0.8846944570541382,0.4235498011112213,0.8065446019172668,0.4096047580242157,0.7853808403015137,0.4489811658859253,0.7924731969833374,0.6064976453781128,0.9948042631149292,0.4178156554698944,0.9098880290985107,0.38153302669525146,0.8590743541717529,0.39326491951942444,0.8302180767059326,pointing
0.7084411382675171,0.9234691262245178,0.666296124458313,0.7666409611701965,0.5725956559181213,0.6553001403808594,0.47038713097572327,0.6246620416641235,0.3907184898853302,0.6035865545272827,0.6919542551040649,0.6301361918449402,0.6422796845436096,0.5666056871414185,0.590458869934082,0.4890059530735016,0.547197163105011,0.43484678864479065,0.6932960152626038,0.7642107009887695,0.49418777227401733,0.6889517307281494,0.41674691438674927,0.650810718536377,0.38414937257766724,0.6414363384246826,0.658148467540741,0.891223669052124,0.42862820625305176,0.8115012049674988,0.41570335626602173,0.773064136505127,0.4546085000038147,0.7683331370353699,0.6043404936790466,0.994789719581604,0.4165039658546448,0.9055390954017639,0.38917186856269836,0.8443752527236938,0.4113946855068207,0.8082263469696045,pointing
0.7224887609481812,0.9359660744667053,0.6824727058410645,0.7791266441345215,0.584805965423584,0.6662982702255249,0.4785826504230499,0.6339115500450134,0.3937806487083435,0.5968862175941467,0.6941083669662476,0.6405342221260071,0.6372579336166382,0.5711413621902466,0.5874871611595154,0.49250704050064087,0.5455613136291504,0.4364168345928192,0.6918014883995056,0.7672879099845886,0.48752087354660034,0.6838781237602234,0.41162168979644775,0.6561351418495178,0.38038498163223267,0.6550494432449341,0.6563541889190674,0.8925451636314392,0.4280391335487366,0.8118973970413208,0.4032958745956421,0.774915337562561,0.4293774664402008,0.7703720331192017,0.6027966141700745,0.9987372159957886,0.41347336769104004,0.9135430455207825,0.3718070983886719,0.8579099774360657,0.3769148588180542,0.8255955576896667,pointing
0.7145840525627136,0.9386653900146484,0.6686259508132935,0.7900102138519287,0.5668618679046631,0.6752375960350037,0.4621694087982178,0.6350782513618469,0.3817073702812195,0.5893312692642212,0.6845251321792603,0.63350909948349,0.6446338295936584,0.5684022903442383,0.593995988368988,0.4960646629333496,0.5499666929244995,0.44253668189048767,0.686498761177063,0.758610725402832,0.49575725197792053,0.6906460523605347,0.42283883690834045,0.6696283221244812,0.39430248737335205,0.6684837937355042,0.6541662812232971,0.8827956914901733,0.42904549837112427,0.8142725229263306,0.4131825268268585,0.7967755198478699,0.44842731952667236,0.8006752729415894,0.6056773066520691,0.9892870187759399,0.4206317067146301,0.9141008853912354,0.3830565810203552,0.8692259788513184,0.39166662096977234,0.8419981598854065,pointing
